u,v,key,osmid,name,highway,length,maxspeed,oneway,artery
317125968,317125982,0,28843921,Orkney Road,residential,288.14878166121906,,False,Other
317125982,295394093,0,28843921,Orkney Road,residential,144.0915511381281,,False,Other
317125982,317125968,0,28843921,Orkney Road,residential,288.14878166121906,,False,Other
317125982,317125962,0,28843923,Banff Road,residential,248.49109374265396,,False,Other
317125992,317125846,0,28843925,Caithness Road,residential,133.71150060405552,,False,Other
317125992,2930429067,0,289487647,,residential,126.14006874742749,,False,Other
317125992,317125905,0,28843925,Caithness Road,residential,142.02900702544213,,False,Other
317126303,317126311,0,28843933,Willie Musarurwa Drive,residential,199.35035881699378,,False,Other
317126303,317125935,0,299124274,Oxford Avenue,residential,205.6249365561989,60,False,Other
317126311,317050695,0,28843933,Willie Musarurwa Drive,residential,26.650234761104844,,False,Other
317126311,317125936,0,28843935,Languedoc Lane,residential,219.93944601684902,,False,Other
317126311,317126303,0,28843933,Willie Musarurwa Drive,residential,199.35035881699378,,False,Other
317139534,9058677581,0,28845189,,unclassified,8.724881056473269,,False,Other
317139534,282779580,0,28845184,,unclassified,220.14568104785556,,False,Other
317139534,317139539,0,28845189,,unclassified,235.5809108734967,,False,Other
317139539,282779578,0,28845185,,unclassified,238.81438519519835,,False,Other
317139539,2801687298,0,28845185,,unclassified,105.79766861981456,,False,Other
317139539,317139534,0,28845189,,unclassified,235.5809108734967,,False,Other
317139571,282779746,0,25923867,Josiah Tongogara Avenue,residential,162.97894562169074,60,False,Other
317139571,317139575,0,28845185,,unclassified,60.92863196911984,,False,Other
317139571,4018290856,0,28845185,,unclassified,77.2629285359529,,False,Other
317139575,317139571,0,28845185,,unclassified,60.92863196911984,,False,Other
317139575,4016695745,0,28845185,,unclassified,132.45187129188494,,False,Other
317139575,9058677581,0,28845189,,unclassified,393.7148858817234,,False,Other
317139577,4018290856,0,28845185,,unclassified,110.25528061283163,,False,Other
317139577,282779755,0,28845188,,unclassified,40.79063459373715,,False,Other
317139577,2801687298,0,28845185,,unclassified,311.32366691595894,,False,Other
317139671,282779580,0,28845190,,residential,496.1578020086028,,False,Other
317146090,282779587,0,28845915,,unclassified,51.63265114824747,,False,Other
317146090,6167265889,0,658619534,,unclassified,43.72887019465157,,False,Other
320001328,2928672082,0,289318996,,residential,30.728044903394846,,False,Other
320001328,6167704260,0,335747563,Vitalis Zvinavashe Road,primary,297.92194912781605,,False,Other
320001328,6167704239,0,335747563,Vitalis Zvinavashe Road,primary,342.70401215123684,,False,Other
320001387,320001430,0,29090908,,residential,74.6446645080174,,False,Other
320001387,2928666828,0,289319008,,residential,205.95024737040114,,False,Other
320001387,2928666824,0,658066916,,residential,238.5618487135339,,False,Other
320001430,320001387,0,29090908,,residential,74.6446645080174,,False,Other
320001430,2928672090,0,658066915,,residential,342.5590173752519,,False,Other
320001430,2928666824,0,658066915,,residential,141.36035763241983,,False,Other
320001438,1704360877,0,158203620,,residential,72.95516698678276,,False,Other
320001438,281630171,0,158203620,,residential,23.224269197631237,,False,Other
320001438,320001441,0,29090913,,residential,239.00178760633992,,False,Other
320001441,320001442,0,29090913,,residential,84.33910148740273,,False,Other
320001441,6167574918,0,158203674,,residential,18.679127156657987,,False,Other
320001441,1704360921,0,158203674,,residential,123.2478807652384,,False,Other
320001441,320001438,0,29090913,,residential,239.00178760633992,,False,Other
320001442,320001441,0,29090913,,residential,84.33910148740273,,False,Other
320001442,1704360933,0,158203552,Munro Road,residential,89.72936947702188,,False,Other
320001442,9856889349,0,29090913,,residential,137.60252468115198,,False,Other
320001643,9856889347,0,29090916,Chiremba Road,residential,153.44869071854473,,False,Other
320001643,6382228879,0,29091321,Pungwe Lane,residential,21.296112413614168,,False,Other
320001651,320001696,0,29090916,Chiremba Road,residential,261.41889774339296,,False,Other
320001651,9856889347,0,29090916,Chiremba Road,residential,212.1039130165047,,False,Other
320001651,281630388,0,29091322,Limpopo Way,residential,29.00711142709106,,False,Other
320001651,320006362,0,29091322,Limpopo Way,residential,149.08653229205726,,False,Other
320001696,320001651,0,29090916,Chiremba Road,residential,261.41889774339296,,False,Other
320001696,281630171,0,29091323,Tokwe Road,residential,17.09571379843545,,False,Other
320001696,320006437,0,29091328,Paget Road,residential,219.05532066082827,,False,Other
320006362,320006475,0,29091328,Paget Road,residential,86.19494117534123,,False,Other
320006362,320006462,0,29091328,Paget Road,residential,76.65498736425509,,False,Other
320006362,320001651,0,29091322,Limpopo Way,residential,149.08653229205726,,False,Other
320006437,320006462,0,29091328,Paget Road,residential,70.13936821959133,,False,Other
320006437,320006595,0,29091331,Wedza Close,residential,55.3325190191802,,False,Other
320006437,320001696,0,29091328,Paget Road,residential,219.05532066082827,,False,Other
320006462,320006362,0,29091328,Paget Road,residential,76.65498736425509,,False,Other
320006462,320006437,0,29091328,Paget Road,residential,70.13936821959133,,False,Other
320006462,320006596,0,29091332,Umfuli Close,residential,49.29812364710697,,False,Other
320006475,320006362,0,29091328,Paget Road,residential,86.19494117534123,,False,Other
320006475,320006611,0,29091334,Umguza Close,residential,93.29195763670113,,False,Other
320006475,320006497,0,29091328,Paget Road,residential,83.03100776108545,,False,Other
320006497,320006475,0,29091328,Paget Road,residential,83.03100776108545,,False,Other
320006595,320006437,0,29091331,Wedza Close,residential,55.3325190191802,,False,Other
320006596,320006462,0,29091332,Umfuli Close,residential,49.29812364710697,,False,Other
320006611,320006475,0,29091334,Umguza Close,residential,93.29195763670113,,False,Other
321503594,1704361387,0,158203539,,residential,95.15737619101753,,False,Other
321503594,1704361324,0,1175270368,Biddulph Road,residential,125.77316258080673,,False,Other
1093597747,315749118,0,104500932,Fidel Castro Road,secondary,13.467096423024776,80,True,Other
1093597747,281618897,0,345302565,Kaguvi Street,unclassified,25.011852019364387,60,True,Other
1206075490,3519885238,0,345302560,Fidel Castro Road,secondary_link,17.5595339713116,80,True,Other
1206075490,281617929,0,345302562,Fidel Castro Road,secondary,108.06772837776128,,True,Other
1229316394,281619746,0,1356639278,Chinhoyi Street,tertiary,164.07008066390532,,True,Other
1229316394,281615553,0,25820792,Bank Street,secondary,91.82207503164716,60,True,Other
1229316879,281615547,0,299124277,Robert Mugabe Road,secondary,98.78252558651604,,True,Robert Mugabe Rd
1229316879,1229316394,0,1356639278,Chinhoyi Street,tertiary,253.8635606729061,,True,Other
1229317288,288504945,0,671888113,,primary,37.69647839502556,,True,Other
1229317295,3518285985,0,345135228,,primary,22.979832104564004,,True,Other
1229317295,282836312,0,345135233,,primary_link,31.704554256648375,,True,Other
1368781936,284368728,0,25821302,,residential,270.7147668331084,,False,Other
1368781936,1368782088,0,122509025,,residential,31.103323243799547,,True,Other
1368782063,1368781936,0,122509025,,residential,26.69706190114952,,True,Other
1368782088,5168883142,0,25923821,Amoth Chingombe Avenue,residential,95.57046662726057,,True,Other
1368782088,1368782063,0,122509025,,residential,21.797284916968916,,True,Other
1368793568,1368793598,0,122511845,,trunk_link,52.964763220269816,,True,Other
1368793568,315627146,0,532698249,Abdel Gamal Nasser Road,trunk,110.6405916477986,,False,Other
1368793568,282780241,0,532698284,Abdel Gamal Nasser Road,trunk,38.72426454234939,,False,Other
1368793591,281615470,0,532698266,Abdel Gamal Nasser Road,trunk,27.033395331435546,,False,Other
1368793591,5168883139,0,532698281,Abdel Gamal Nasser Road,trunk,12.911481673407996,,False,Other
1368793598,287986260,0,122511847,Jason Moyo Avenue,tertiary,98.94435371675179,,True,Other
1368793608,1368793591,0,122511844,,trunk_link,45.66833720378054,,True,Other
1368793608,281615470,0,122511846,Jason Moyo Avenue,tertiary,33.599700536003915,,True,Other
1498566698,6146785721,0,136596482,Agostinho Neto Avenue,residential,22.448460442431617,,True,Other
1498566698,281643669,0,217679700,Patrice Lumumba Street,residential,82.34976561528107,,True,Other
1498591801,282780081,0,217679672,Agostinho Neto Avenue,residential,18.57987545885676,,False,Other
1498591801,282546190,0,345324769,Fourth Street,secondary,93.9060368391434,60,True,Other
1704360873,7401678774,0,158203674,,residential,33.588351511230016,,False,Other
1704360873,2929365818,0,335747563,Vitalis Zvinavashe Road,primary,190.80025852710975,,False,Other
1704360873,6290533084,0,335747563,Vitalis Zvinavashe Road,primary,96.86102789064235,,False,Other
1704360877,1704360921,0,158203541,,residential,215.52414457733232,,False,Other
1704360877,320001438,0,158203620,,residential,72.95516698678276,,False,Other
1704360877,6167661530,0,158203620,,residential,140.43907241568238,,False,Other
1704360921,1704360877,0,158203541,,residential,215.52414457733232,,False,Other
1704360921,320001441,0,158203674,,residential,123.2478807652384,,False,Other
1704360921,6167542751,0,158203674,,residential,84.70225890034021,,False,Other
1704360933,320001442,0,158203552,Munro Road,residential,89.72936947702188,,False,Other
1704360933,1704360958,0,1180131383,,residential,91.82189388680499,,False,Other
1704360933,1704361044,0,158203522,Munro Road,residential,254.2935457181794,,False,Other
1704360958,1704360985,0,158203543,,residential,111.38988244501513,,False,Other
1704360958,1704360933,0,1180131383,,residential,91.82189388680499,,False,Other
1704360958,1704360980,0,1180131383,,residential,89.94707853645097,,False,Other
1704360980,1704361013,0,158203537,,residential,112.99440101749065,,False,Other
1704360980,1704360958,0,1180131383,,residential,89.94707853645097,,False,Other
1704360980,1704360987,0,1180131383,,residential,91.1968632394924,,False,Other
1704360985,1704360958,0,158203543,,residential,111.38988244501513,,False,Other
1704360987,1704360980,0,1180131383,,residential,91.1968632394924,,False,Other
1704360987,1704361057,0,158203561,,residential,108.34024600196676,,False,Other
1704360987,1704361045,0,1180131383,,residential,90.6475890491644,,False,Other
1704361013,1704360980,0,158203537,,residential,112.99440101749065,,False,Other
1704361044,5169601564,0,158203522,Munro Road,residential,163.41887578743928,,False,Other
1704361044,1704360933,0,158203522,Munro Road,residential,254.29354571817936,,False,Other
1704361044,1704361062,0,158203643,,residential,141.20828934265163,,False,Other
1704361045,1704361087,0,158203565,,residential,110.20887738358266,,False,Other
1704361045,1704360987,0,1180131383,,residential,90.6475890491644,,False,Other
1704361057,1704360987,0,158203561,,residential,108.34024600196676,,False,Other
1704361062,1704361113,0,158203546,,residential,92.12458499375845,,False,Other
1704361062,1704361108,0,158203643,,residential,90.7480368582831,,False,Other
1704361062,1704361044,0,158203643,,residential,141.20828934265165,,False,Other
1704361087,1704361045,0,158203565,,residential,110.20887738358266,,False,Other
1704361108,1704361149,0,158203625,,residential,94.67469459042964,,False,Other
1704361108,1704361157,0,158203643,,residential,195.97665578935965,,False,Other
1704361108,1704361062,0,158203643,,residential,90.7480368582831,,False,Other
1704361113,1704361062,0,158203546,,residential,92.12458499375845,,False,Other
1704361149,1704361159,0,158203564,,residential,93.82703809218339,,False,Other
1704361149,1704361175,0,158203625,,residential,93.86408661421152,,False,Other
1704361149,1704361108,0,158203625,,residential,94.67469459042964,,False,Other
1704361153,1704361223,0,29592492,,residential,194.16320388002325,,False,Other
1704361153,1704361205,0,158203522,Munro Road,residential,100.36411308598653,,False,Other
1704361153,5169601564,0,158203522,Munro Road,residential,95.61655790418882,,False,Other
1704361157,1704361108,0,158203643,,residential,195.97665578935963,,False,Other
1704361157,1704361209,0,1175270368,Biddulph Road,residential,95.99524174778428,,False,Other
1704361159,1704361149,0,158203564,,residential,93.82703809218339,,False,Other
1704361175,1704361216,0,158203558,,residential,87.63290152389415,,False,Other
1704361175,1704361223,0,158203625,,residential,98.70984876081432,,False,Other
1704361175,1704361149,0,158203625,,residential,93.8640866142115,,False,Other
1704361205,1704361312,0,158203522,Munro Road,residential,242.7909686010477,,False,Other
1704361205,1704361153,0,158203522,Munro Road,residential,100.36411308598653,,False,Other
1704361205,1704361233,0,158203640,,residential,94.52551351060995,,False,Other
1704361209,1704361245,0,158203609,,residential,97.40750855811389,,False,Other
1704361209,1704361157,0,1175270368,Biddulph Road,residential,95.99524174778426,,False,Other
1704361209,1704361274,0,1175270368,Biddulph Road,residential,193.4510644685316,,False,Other
1704361216,1704361175,0,158203558,,residential,87.63290152389415,,False,Other
1704361223,1704361153,0,29592492,,residential,194.16320388002327,,False,Other
1704361223,1704361274,0,29592492,,residential,191.3219967570388,,False,Other
1704361223,1704361175,0,158203625,,residential,98.70984876081432,,False,Other
1704361233,1704361267,0,158203640,,residential,94.72688463189647,,False,Other
1704361233,1704361205,0,158203640,,residential,94.52551351060995,,False,Other
1704361233,1704361309,0,158203657,,residential,163.14765448287082,,False,Other
1704361245,1704361209,0,158203609,,residential,97.4075085581139,,False,Other
1704361267,1704361290,0,158203640,,residential,99.0060839719101,,False,Other
1704361267,1704361233,0,158203640,,residential,94.72688463189647,,False,Other
1704361267,1704361303,0,158203587,,residential,93.52186875651483,,False,Other
1704361274,1704361223,0,29592492,,residential,191.32199675703876,,False,Other
1704361274,1704361368,0,29592492,,residential,287.6221176661012,,False,Other
1704361274,1704361209,0,1175270368,Biddulph Road,residential,193.45106446853157,,False,Other
1704361274,1704361324,0,1175270368,Biddulph Road,residential,99.3339257513632,,False,Other
1704361290,1704361324,0,158203640,,residential,97.8537194018824,,False,Other
1704361290,1704361267,0,158203640,,residential,99.0060839719101,,False,Other
1704361290,1704361329,0,158203628,,residential,92.69495352014478,,False,Other
1704361303,1704361329,0,158203587,,residential,95.68593201034884,,False,Other
1704361303,1704361267,0,158203587,,residential,93.52186875651483,,False,Other
1704361303,1704361309,0,158203606,,residential,74.15683001077072,,False,Other
1704361309,1704361312,0,158203606,,residential,97.57352782209094,,False,Other
1704361309,1704361303,0,158203606,,residential,74.15683001077073,,False,Other
1704361309,1704361370,0,158203657,,residential,163.60970123213318,,False,Other
1704361309,1704361233,0,158203657,,residential,163.14765448287085,,False,Other
1704361312,1704361389,0,158203522,Munro Road,residential,247.77759402026248,,False,Other
1704361312,1704361205,0,158203522,Munro Road,residential,242.79096860104767,,False,Other
1704361312,1704361309,0,158203606,,residential,97.57352782209094,,False,Other
1704361324,1704361290,0,158203640,,residential,97.8537194018824,,False,Other
1704361324,1704361274,0,1175270368,Biddulph Road,residential,99.3339257513632,,False,Other
1704361324,321503594,0,1175270368,Biddulph Road,residential,125.77316258080674,,False,Other
1704361329,1704361303,0,158203587,,residential,95.68593201034884,,False,Other
1704361329,1704361370,0,158203628,,residential,95.53002747347325,,False,Other
1704361329,1704361290,0,158203628,,residential,92.69495352014478,,False,Other
1704361368,1704361274,0,29592492,,residential,287.6221176661012,,False,Other
1704361370,1704361389,0,158203628,,residential,96.86926227216986,,False,Other
1704361370,1704361329,0,158203628,,residential,95.53002747347325,,False,Other
1704361370,1704361309,0,158203657,,residential,163.60970123213315,,False,Other
1704361387,321503594,0,158203539,,residential,95.15737619101752,,False,Other
1704361389,1704361312,0,158203522,Munro Road,residential,247.77759402026248,,False,Other
1704361389,1704361370,0,158203628,,residential,96.86926227216986,,False,Other
2243568461,283432141,0,25981035,Fereday Road,residential,129.59663173567714,,False,Other
2243568461,283432140,0,25981035,Fereday Road,residential,29.649772306404166,,False,Other
2243568461,2243568462,0,214899828,,residential,34.316037187976505,,False,Other
2243568462,2243568461,0,214899828,,residential,34.316037187976505,,False,Other
2243568462,281627407,0,217893554,Robert Mugabe Road,primary,79.17657178500102,,False,Robert Mugabe Rd
2243568462,281627081,0,217893554,Robert Mugabe Road,primary,208.5454740379094,,False,Robert Mugabe Rd
2269911111,277995147,0,25512033,Bates Street,residential,221.91704370412037,,False,Other
2269911111,281611597,0,25820830,Coxwell Avenue,residential,104.31671355963122,,False,Other
2269911111,277995163,0,25512033,Bates Street,residential,196.944663165005,,False,Other
2269911111,281595960,0,25820830,Coxwell Avenue,residential,164.44830472805054,,False,Other
2269911112,317125905,0,217679656,Pebbles Road,residential,103.53809080033871,,False,Other
2269911112,317125836,0,289487187,Midlothian Avenue,residential,332.18245674342757,,False,Other
2269911112,317125815,0,289487187,Midlothian Avenue,residential,110.69332665880854,,False,Other
2269911113,281617656,0,25820744,Oliver Tambo Avenue,residential,179.98349843818434,,False,Other
2269911113,2269911115,0,25820579,Sixth Street,residential,127.5845728823673,,False,Other
2269911113,288547596,0,25820579,Sixth Street,residential,125.76697896453538,,False,Other
2269911113,282780016,0,25820744,Oliver Tambo Avenue,residential,174.0153946507548,,False,Other
2269911115,281617024,0,25820647,Selous Avenue,residential,175.62135002615258,,False,Other
2269911115,281617062,0,25820647,Selous Avenue,residential,179.28533875306363,,False,Other
2269911115,2269911121,0,25820579,Sixth Street,residential,139.74990003444833,,False,Other
2269911115,2269911113,0,25820579,Sixth Street,residential,127.5845728823673,,False,Other
2269911121,277994869,0,217679612,Ahmed Ben Bella Avenue,residential,180.15098239415033,,False,Other
2269911121,277994857,0,217679612,Ahmed Ben Bella Avenue,residential,180.68713212805886,,False,Other
2269911121,2269911124,0,25820579,Sixth Street,residential,141.9824282267598,,False,Other
2269911121,2269911115,0,25820579,Sixth Street,residential,139.74990003444833,,False,Other
2269911124,290068160,0,25820579,Sixth Street,residential,9.06104068137204,,False,Other
2269911124,2269911121,0,25820579,Sixth Street,residential,141.9824282267598,,False,Other
2269911124,282779898,0,368354250,Samora Machel Avenue,trunk,181.2344799635963,80,True,Samora Machel Ave
2269911125,281617663,0,25923841,Sam Nujoma Street (2nd St. Extension),trunk,130.70380432895973,60,False,Other
2269911125,277994827,0,477177081,Sam Nujoma Street (2nd St. Extension),trunk,16.74766682206173,60,False,Other
2269911125,277995679,0,658617779,Ahmed Ben Bella Avenue,tertiary,160.98545602307905,,True,Other
2269911126,2269911127,0,25446810,Fifth Street,residential,12.119652134852817,,False,Other
2269911126,277994857,0,25446810,Fifth Street,residential,141.57176178933432,,False,Other
2269911126,2269911124,0,368354250,Samora Machel Avenue,trunk,176.52473228458575,80,True,Samora Machel Ave
2269911127,2269911126,0,25446810,Fifth Street,residential,12.119652134852817,,False,Other
2269911127,281618118,0,25446810,Fifth Street,residential,128.25652348807827,,False,Other
2269911127,282780032,0,488084290,Samora Machel Avenue,trunk,153.84095722101154,,True,Samora Machel Ave
2269911134,279220767,0,25618893,Edmonds Avenue,residential,185.5405678139614,,False,Other
2269911134,285963379,0,25618893,Edmonds Avenue,residential,171.98871654598227,,False,Other
2269911134,2269911137,0,217679693,,residential,122.96434973330845,,False,Other
2269911137,2269911138,0,26477662,Rudland Avenue,residential,97.31179505898488,,False,Other
2269911137,285963418,0,26477662,Rudland Avenue,residential,153.6151445302538,,False,Other
2269911137,2269911134,0,217679693,,residential,122.96434973330845,,False,Other
2269911138,285963388,0,26477662,Rudland Avenue,residential,73.12570055426342,,False,Other
2269911138,2269911137,0,26477662,Rudland Avenue,residential,97.31179505898488,,False,Other
2269911138,285963418,0,26121729,,residential,420.7648047203321,,False,Other
2269911142,2269911150,0,217679698,,residential,178.12247591218252,,False,Other
2269911142,281637668,0,376805516,Nelson Mandela Avenue,tertiary,60.6093655540457,,True,Other
2269911150,2269911142,0,217679698,,residential,178.12247591218252,,False,Other
2269911150,282780238,0,25923786,Jason Moyo Avenue,tertiary,94.12920415216608,,True,Other
2269911151,281641897,0,25820910,Agostinho Neto Avenue,residential,58.031107955234475,,False,Other
2269911157,2269911164,0,345135231,,residential,95.47278373677361,,False,Other
2269911159,281615516,0,25821128,Harare Street,residential,115.93014514522393,,False,Other
2269911159,281617019,0,25821128,Harare Street,residential,130.37049306663215,,False,Other
2269911159,2269911160,0,217679712,Albion Street,residential,91.86744113565865,,False,Other
2269911159,277315346,0,217679712,Albion Street,residential,84.26972102602178,,False,Other
2269911160,281615533,0,566669673,Mbuya Nehanda Street,residential,106.27694997299635,,False,Other
2269911160,281615517,0,566669673,Mbuya Nehanda Street,residential,113.83617158047123,,False,Other
2269911160,2269911161,0,217679712,Albion Street,residential,92.79313906881896,,False,Other
2269911160,2269911159,0,217679712,Albion Street,residential,91.86744113565865,,False,Other
2269911161,2269911162,0,217679712,Albion Street,residential,92.72826848360751,,False,Other
2269911161,1229316879,0,1356639278,Chinhoyi Street,tertiary,80.31227671511759,,True,Other
2269911161,2269911160,0,217679712,Albion Street,residential,92.79313906881896,,False,Other
2269911162,281615547,0,25821104,Joseph Msika Street,tertiary,53.897039574694816,,False,Other
2269911162,2269911161,0,217679712,Albion Street,residential,92.72826848360751,,False,Other
2269911162,281624854,0,25821104,Joseph Msika Street,tertiary,111.86598600155064,,False,Other
2269911162,2269911163,0,217679712,Albion Street,residential,93.69407460040014,,False,Other
2269911163,282780239,0,299124278,Leopold Takawira Street,tertiary,108.50013787640042,80,True,Other
2269911163,2269911162,0,217679712,Albion Street,residential,93.69407460040014,,False,Other
2269911164,281643671,0,299124277,Robert Mugabe Road,secondary,56.60942902382019,,True,Robert Mugabe Rd
2269911164,2269911157,0,345135231,,residential,95.47278373677361,,False,Other
2269911164,3518285977,0,345135231,,residential,269.34155726180705,,False,Other
2269911183,3522463768,0,217679695,,unclassified,28.21899327179158,,False,Other
2269911183,3522463771,0,217679710,Harare Street,unclassified,46.822701099834504,,False,Other
2269911187,2269911189,0,566669676,Chinhoyi Street,tertiary,76.64706794286455,,False,Other
2269911187,3522463768,0,217679695,,unclassified,30.52757703958953,,False,Other
2269911187,281619034,0,566669676,Chinhoyi Street,tertiary,504.76247919362584,,False,Other
2269911189,2269911187,0,566669676,Chinhoyi Street,tertiary,76.64706794286455,,False,Other
2269911189,2269911183,0,345324791,,unclassified,98.1694773372661,,True,Other
2269911189,288196921,0,674168720,Lytton Road,tertiary,239.57267769733377,80,False,Other
2269949156,281623891,0,217685605,McChlery Avenue,residential,14.186346853606134,,False,Other
2269949156,277314933,0,25446795,Samora Machel Road,trunk,327.0154418859555,,True,Samora Machel Ave
2269949158,288543793,0,26336679,,residential,247.37090713793143,,False,Other
2269949160,277314933,0,25281196,Bodle Avenue,residential,8.595874153016638,,False,Other
2269949160,288543793,0,25281196,Bodle Avenue,residential,28.78282635394895,,False,Other
2269949160,2269949166,0,217685614,,residential,226.6706918393281,,False,Other
2269949166,282945196,0,376805558,,residential,16.517077947207873,,False,Other
2269949166,3801922321,0,217685614,,residential,57.93640681408242,,False,Other
2269949166,2269949160,0,217685614,,residential,226.6706918393281,,False,Other
2271009679,312834542,0,28477709,Helm Avenue,residential,167.43216945615904,,False,Other
2271009679,312834589,0,28477652,Atkinson Drive,residential,571.6427364392556,,False,Other
2272008926,281627223,0,217893552,Chiremba Road,primary_link,87.42590192727808,60,True,Other
2272008926,2272008936,0,217893556,Robert Mugabe Road,primary,127.31010540777842,60,True,Robert Mugabe Rd
2272008936,281627158,0,217893556,Robert Mugabe Road,primary,186.9119563618336,60,True,Robert Mugabe Rd
2272008938,281627648,0,649508162,Robert Mugabe Road,primary,90.3685320777781,60,True,Robert Mugabe Rd
2272008951,281627223,0,217893555,Robert Mugabe Road,primary,70.16404988851146,60,True,Robert Mugabe Rd
2272008951,2272008973,0,217893550,Chiremba Road,primary_link,76.67233427081608,60,True,Other
2272008973,281630161,0,658097462,Chiremba Road,secondary,113.71023573930711,60,True,Other
2272008977,281627223,0,25821288,Chiremba Road,secondary,54.58188828028872,60,True,Other
2272008977,2272008938,0,217893551,Chiremba Road,primary_link,100.60422980783832,60,True,Other
2411363411,308939639,0,28128241,5th Street,unclassified,154.02423004241228,,False,Other
2411363411,308939779,0,28128242,6th Street,unclassified,57.07350267769054,,False,Other
2411363411,308939777,0,28128242,6th Street,unclassified,21.035111958410546,,False,Other
2411363413,308939560,0,28128236,3rd Avenue,residential,62.19223390676602,,False,Other
2631138048,275395808,0,25279901,Josiah Tongogara Avenue,secondary,159.0387110231291,60,False,Other
2631138048,275395694,0,25279901,Josiah Tongogara Avenue,secondary,196.38706475907767,60,False,Other
2631138048,6178005579,0,25923131,Sam Nujoma Street (2nd St. Extension),trunk,391.1146033913874,80,False,Other
2631138048,277314773,0,25923131,Sam Nujoma Street (2nd St. Extension),trunk,191.82782193678432,80,False,Other
2631138049,281617037,0,25821244,Oliver Tambo Avenue,residential,160.76694841713433,,False,Other
2631138049,277314796,0,25923131,Sam Nujoma Street (2nd St. Extension),trunk,124.5100480495346,80,False,Other
2631138049,281617663,0,25923131,Sam Nujoma Street (2nd St. Extension),trunk,128.3211409387111,80,False,Other
2801687298,2801687299,0,275525759,,residential,58.6768223791098,,False,Other
2801687298,317139577,0,28845185,,unclassified,311.32366691595894,,False,Other
2801687298,317139539,0,28845185,,unclassified,105.79766861981456,,False,Other
2801687299,2801687602,0,275525759,,residential,196.5870138611178,,False,Other
2801687299,2801687298,0,275525759,,residential,58.6768223791098,,False,Other
2801687299,9058677578,0,979094713,,residential,115.2364870384118,,False,Other
2801687602,2801687299,0,275525759,,residential,196.5870138611178,,False,Other
2801687602,9058677586,0,979094715,,unclassified,12.62399313799423,,False,Other
2801687602,9058677581,0,979094715,,unclassified,107.55165392875162,,False,Other
2817102222,10687747358,0,28450166,Arcadia Square,residential,64.8323647899137,,False,Other
2817102222,312559605,0,28450166,Arcadia Square,residential,56.784577387616515,,False,Other
2817102222,312559605,1,277181240,,residential,83.12944257973604,,False,Other
2826502183,312374584,0,28430929,Shashi Road,residential,73.00974420779605,,False,Other
2826502185,312374151,0,28430917,Dhela Way,residential,20.56748492646217,,False,Other
2924796295,312361307,0,26365055,Harare Road,residential,6.362903227578131,,False,Other
2924796295,2924796298,0,288926745,,residential,115.36668669858264,,False,Other
2924796298,2924796295,0,288926745,,residential,115.36668669858264,,False,Other
2926264014,283353260,0,25974764,Dundry Close,residential,99.15750095222319,,False,Other
2926264014,283353104,0,25974756,Lymington Road,residential,73.33729090002126,,False,Other
2926277001,275393432,0,25279924,Lanark Road,residential,201.86177756252076,,False,Other
2926277001,3011858770,0,25302054,Smith Street,residential,156.21508807892394,,False,Other
2926277001,275392927,0,25279945,Smith Street,residential,291.70294013213476,,False,Other
2928652251,312559858,0,28472926,Learoyd Road,residential,87.63126972860351,,False,Other
2928652251,3087084982,0,28472926,Learoyd Road,residential,84.95987609626712,,False,Other
2928652251,3087045259,0,289316597,Manitoba Road,residential,144.7807573695166,,False,Other
2928652252,3087045259,0,289316597,Manitoba Road,residential,116.72333656871899,,False,Other
2928666824,2928666828,0,289318997,,residential,417.37806115139495,,False,Other
2928666824,320001430,0,658066915,,residential,141.36035763241983,,False,Other
2928666824,320001387,0,658066916,,residential,238.56184871353395,,False,Other
2928666828,2928672090,0,289318997,,residential,78.9307650561268,,False,Other
2928666828,2928666824,0,289318997,,residential,417.378061151395,,False,Other
2928666828,320001387,0,289319008,,residential,205.95024737040114,,False,Other
2928672039,2928672041,0,289318938,Vancouver Road,residential,115.19434106742546,,False,Other
2928672039,3087024522,0,304174703,Canada Drive,residential,88.32858476130176,,False,Other
2928672039,2928672042,0,304174703,Canada Drive,residential,103.84456820428724,,False,Other
2928672040,312797726,0,28472925,Quebec Road,residential,94.81976772989306,,False,Other
2928672040,2928672042,0,304174703,Canada Drive,residential,64.84371916190427,,False,Other
2928672040,3087032658,0,304174703,Canada Drive,residential,214.84180517307783,,False,Other
2928672041,2928672039,0,289318938,Vancouver Road,residential,115.19434106742546,,False,Other
2928672042,2928672040,0,304174703,Canada Drive,residential,64.84371916190427,,False,Other
2928672042,2928672045,0,289318939,Yukon Road,residential,76.81447677687939,,False,Other
2928672042,2928672039,0,304174703,Canada Drive,residential,103.84456820428724,,False,Other
2928672045,2928672042,0,289318939,Yukon Road,residential,76.8144767768794,,False,Other
2928672082,3131177553,0,29090910,,residential,297.6957532683863,,False,Other
2928672082,320001328,0,289318996,,residential,30.728044903394846,,False,Other
2928672082,2928672090,0,289318997,,residential,67.16936882094349,,False,Other
2928672090,2928666828,0,289318997,,residential,78.9307650561268,,False,Other
2928672090,2928672082,0,289318997,,residential,67.16936882094349,,False,Other
2928672090,320001430,0,658066915,,residential,342.5590173752519,,False,Other
2929365818,5169601606,0,532779877,Vitalis Zvinavashe Road,primary,17.18934082474793,,False,Other
2929365818,1704360873,0,335747563,Vitalis Zvinavashe Road,primary,190.80025852710975,,False,Other
