segment_id,road_name,artery,highway,length_m,oneway,avg_congestion,avg_speed_kmh,avg_vehicles,mid_lat,mid_lon,congestion_band,band_colour
3801922349_281617654,Nelson Mandela Avenue,Other,secondary,62.61646058320791,1,0.3059,43.11,31.0,-17.820118,31.047222,Moderate,#BA7517
3801922783_281617801,ED Mnangagwa Road,Other,primary,11.296990624013995,1,0.2772,44.7,29.0,-17.828088,31.052649,Free flow,#1D9E75
3801922783_3801922349,Nelson Mandela Avenue,Other,secondary,38.58095240416904,1,0.3008,43.4,31.0,-17.841203,31.051644,Moderate,#BA7517
3801922840_281624887,Park Street,Other,residential,133.24389129327196,1,0.3141,42.66,32.0,-17.840085,31.040369,Moderate,#BA7517
3801922840_281624888,Samora Machel Avenue,Samora Machel Ave,trunk,14.674553951342078,1,0.4341,36.06,67.0,-17.816727,31.041502,Moderate,#BA7517
3820237739_312735719,Cramwell Avenue,Other,residential,93.5930589881828,0,0.2891,44.04,29.0,-17.838983,31.06179,Free flow,#1D9E75
3820237739_312795410,Cramwell Avenue,Other,residential,385.5862062145245,0,0.2877,44.12,30.0,-17.840747,31.056349,Free flow,#1D9E75
3820237739_3820237746,,Other,residential,48.24695741946821,0,0.2861,44.21,29.0,-17.821303,31.062577,Free flow,#1D9E75
3820237739_6163166529,Sandhurst Way,Other,residential,171.49884243772684,0,0.2597,45.66,26.0,-17.828083,31.055638,Free flow,#1D9E75
3820237740_312530342,Cramwell Avenue,Other,residential,144.1850217723744,0,0.317,42.5,32.0,-17.838918,31.0539,Moderate,#BA7517
3820237746_290135383,Airport Road,Other,tertiary,567.3284522252434,1,0.2822,44.42,28.0,-17.829118,31.036021,Free flow,#1D9E75
3820237746_3820237739,,Other,residential,48.24695741946822,0,0.2799,44.55,29.0,-17.839664,31.049946,Free flow,#1D9E75
3820243167_317039844,Victoria Drive,Other,tertiary,33.08574893622774,0,0.2732,44.92,28.0,-17.821613,31.05227,Free flow,#1D9E75
3820243167_317039847,Victoria Drive,Other,tertiary,24.052456676269617,0,0.2738,44.89,27.0,-17.821948,31.071216,Free flow,#1D9E75
3820243167_3820243171,,Other,trunk_link,48.484141836085904,1,0.2647,45.39,28.0,-17.826441,31.059104,Free flow,#1D9E75
3820243171_277314820,ED Mnangagwa Road,Other,trunk,114.22897982049052,1,0.2958,43.67,31.0,-17.827887,31.067227,Free flow,#1D9E75
3820243175_317039844,ED Mnangagwa Road,Other,trunk,32.62971494510525,1,0.3032,43.27,31.0,-17.816007,31.058249,Moderate,#BA7517
3820243175_3820243167,,Other,trunk_link,49.95877912651251,1,0.28,44.55,29.0,-17.83096,31.045728,Free flow,#1D9E75
3846704841_281616596,Fidel Castro Road,Other,secondary,8.950060531469655,1,0.2827,44.4,29.0,-17.840989,31.053653,Free flow,#1D9E75
3846704841_283453901,Abercorn Street,Other,residential,82.20555032265997,0,0.2971,43.6,30.0,-17.827142,31.054792,Free flow,#1D9E75
4016684532_277313968,Borrowdale Road,Other,secondary,430.7946458576675,0,0.2578,45.77,27.0,-17.81325,31.043548,Free flow,#1D9E75
4016684532_4016684534,Borrowdale Road,Other,secondary,272.0157533337785,1,0.2851,44.26,28.0,-17.839571,31.048855,Free flow,#1D9E75
4016684534_277992023,,Other,residential,15.927434810341516,0,0.2593,45.69,26.0,-17.834025,31.050564,Free flow,#1D9E75
4016684534_4016695748,Borrowdale Road,Other,secondary,482.4130037275198,1,0.2834,44.35,28.0,-17.827422,31.067892,Free flow,#1D9E75
4016695745_317139575,,Other,unclassified,132.45187129188494,0,0.2756,44.79,27.0,-17.831414,31.032628,Free flow,#1D9E75
4016695748_282779759,Josiah Tongogara Avenue,Other,residential,171.02068359401915,0,0.3031,43.27,31.0,-17.839295,31.064067,Moderate,#BA7517
4016695748_4016695749,Josiah Tongogara Avenue,Other,secondary,12.62662515963022,0,0.3335,41.59,34.0,-17.821434,31.043571,Moderate,#BA7517
4016695748_4016695752,Liberation Legacy Way,Other,secondary,95.06943008962794,1,0.2885,44.08,30.0,-17.811264,31.039407,Free flow,#1D9E75
4016695749_277992023,Borrowdale Road,Other,secondary,482.09649870549634,1,0.2677,45.22,27.0,-17.829292,31.06382,Free flow,#1D9E75
4016695749_279205554,Josiah Tongogara Avenue,Other,secondary,175.7121506812084,0,0.2803,44.53,29.0,-17.838631,31.059534,Free flow,#1D9E75
4016695749_4016695748,Josiah Tongogara Avenue,Other,secondary,12.62662515963022,0,0.2708,45.05,27.0,-17.844105,31.064533,Free flow,#1D9E75
4016695752_277994813,Liberation Legacy Way,Other,secondary,98.562031716145,0,0.3228,42.18,33.0,-17.828767,31.060192,Moderate,#BA7517
4016695752_4016695749,Liberation Legacy Way,Other,secondary,95.2959721854632,1,0.2714,45.02,28.0,-17.821587,31.072237,Free flow,#1D9E75
4018290856_317139571,,Other,unclassified,77.2629285359529,0,0.2989,43.5,31.0,-17.826924,31.057877,Free flow,#1D9E75
4018290856_317139577,,Other,unclassified,110.25528061283164,0,0.2691,45.14,28.0,-17.830977,31.051036,Free flow,#1D9E75
4018290856_9058677605,,Other,unclassified,45.753058605432216,0,0.2564,45.85,26.0,-17.835959,31.055813,Free flow,#1D9E75
4020337966_275592825,,Other,residential,98.63962922290642,0,0.2673,45.25,28.0,-17.840228,31.064428,Free flow,#1D9E75
4020337968_275592825,,Other,residential,81.7997361417195,0,0.2593,45.69,26.0,-17.823871,31.045077,Free flow,#1D9E75
4020346897_279211924,Harvey Brown Avenue,Other,residential,71.38196178258443,0,0.2796,44.57,29.0,-17.823201,31.046296,Free flow,#1D9E75
4020346897_4020346897,Harvey Brown Avenue,Other,residential,85.5480107287315,0,0.2815,44.46,28.0,-17.844078,31.049577,Free flow,#1D9E75
4020346908_279211632,Harvey Brown Avenue,Other,residential,75.23230292016618,0,0.2687,45.17,29.0,-17.817462,31.0324,Free flow,#1D9E75
4020346908_4020346908,Harvey Brown Avenue,Other,residential,85.55435984249468,0,0.2876,44.12,28.0,-17.826084,31.053853,Free flow,#1D9E75
4023865150_284724191,Remembrance Drive,Other,primary,6.605534825962806,0,0.2904,43.97,31.0,-17.819077,31.03449,Free flow,#1D9E75
4023865150_312434752,Remembrance Drive,Other,primary,78.2877432688181,0,0.298,43.55,30.0,-17.842349,31.05304,Free flow,#1D9E75
4023865150_4023865154,Ardbennie Road,Other,secondary,67.46212615390401,1,0.2905,43.96,30.0,-17.84255,31.06081,Free flow,#1D9E75
4023946054_277314693,ED Mnangagwa Road,Other,trunk,113.06069952821214,1,0.3022,43.32,31.0,-17.832221,31.047971,Moderate,#BA7517
4023946054_317039844,Victoria Drive,Other,tertiary,11.598993681202932,0,0.2928,43.84,31.0,-17.826689,31.068576,Free flow,#1D9E75
4076913384_312559321,Mauritius Drive,Other,residential,42.42850282070719,0,0.3027,43.29,31.0,-17.815709,31.038561,Moderate,#BA7517
4076913388_312531198,Alamein Road,Other,residential,44.85633501358736,0,0.2765,44.74,29.0,-17.824963,31.063928,Free flow,#1D9E75
4076913388_4076913388,Alamein Road,Other,residential,164.28600617276427,0,0.306,43.11,31.0,-17.833017,31.058991,Moderate,#BA7517
4076915918_3820237746,Airport Road,Other,tertiary,18.385731943453028,1,0.2865,44.19,30.0,-17.839669,31.036117,Free flow,#1D9E75
4076915935_281629161,Arcadia Square,Other,residential,17.56117669877602,0,0.2713,45.02,28.0,-17.820516,31.078464,Free flow,#1D9E75
4076915935_312559585,Arcadia Square,Other,residential,66.81716141071367,0,0.285,44.27,30.0,-17.839146,31.051923,Free flow,#1D9E75
4076915935_4076915941,,Other,residential,172.67367291140843,0,0.2872,44.14,30.0,-17.817134,31.044138,Free flow,#1D9E75
4076915936_312559712,Edith Coert Street,Other,residential,21.50908102756038,0,0.3108,42.84,32.0,-17.833371,31.039072,Moderate,#BA7517
4076915936_4076915938,,Other,residential,62.35514394065131,0,0.2735,44.9,29.0,-17.817456,31.050428,Free flow,#1D9E75
4076915936_6165200945,Edith Coert Street,Other,residential,66.048046360724,0,0.2817,44.45,30.0,-17.825194,31.051314,Free flow,#1D9E75
4076915938_4076915936,,Other,residential,62.35514394065131,0,0.2691,45.15,28.0,-17.83212,31.053514,Free flow,#1D9E75
4076915939_312559525,,Other,residential,64.10549330213759,0,0.2593,45.69,26.0,-17.835366,31.049684,Free flow,#1D9E75
4076915941_4076915935,,Other,residential,172.67367291140843,0,0.2855,44.24,30.0,-17.833851,31.05859,Free flow,#1D9E75
4076915941_4076915943,,Other,residential,85.86414904176318,0,0.2805,44.52,29.0,-17.827321,31.048824,Free flow,#1D9E75
4076915941_6165200945,Woodstock Avenue,Other,residential,149.93152708162856,0,0.2835,44.35,30.0,-17.830302,31.034022,Free flow,#1D9E75
4076915942_312559525,,Other,residential,89.7268813299536,0,0.3027,43.29,32.0,-17.835997,31.051104,Moderate,#BA7517
4076915943_281629157,Maitland Avenue,Other,residential,19.79921220516206,0,0.2818,44.44,30.0,-17.832363,31.029885,Free flow,#1D9E75
4076915943_312531675,Maitland Avenue,Other,residential,100.38104902461023,0,0.274,44.87,28.0,-17.83029,31.055917,Free flow,#1D9E75
4076915943_4076915941,,Other,residential,85.86414904176318,0,0.2797,44.56,29.0,-17.849026,31.043164,Free flow,#1D9E75
4076915943_4076915950,,Other,residential,114.04253068726804,0,0.2691,45.15,29.0,-17.827068,31.054095,Free flow,#1D9E75
4076915950_4076915943,,Other,residential,114.04253068726804,0,0.2778,44.67,29.0,-17.839273,31.065103,Free flow,#1D9E75
4081211489_308939569,Samora Machel Avenue,Samora Machel Ave,trunk,176.11437179823727,1,0.4308,36.24,67.0,-17.840747,31.043457,Moderate,#BA7517
4081211489_6277807078,,Other,unclassified,19.775522795987147,1,0.2798,44.55,29.0,-17.84528,31.062685,Free flow,#1D9E75
4081211494_308939103,1st Avenue,Other,unclassified,24.92861122215186,0,0.295,43.71,31.0,-17.846184,31.048387,Free flow,#1D9E75
4081211494_4081211495,1st Avenue,Other,unclassified,11.138333568903398,0,0.2816,44.45,29.0,-17.842462,31.069304,Free flow,#1D9E75
4081211495_308939494,1st Avenue,Other,unclassified,22.10710584325363,0,0.2683,45.19,28.0,-17.836975,31.049039,Free flow,#1D9E75
4081211495_4081211489,,Other,unclassified,56.93212532615436,1,0.2701,45.09,27.0,-17.814377,31.044492,Free flow,#1D9E75
4081211495_4081211494,1st Avenue,Other,unclassified,11.138333568903398,0,0.2747,44.83,27.0,-17.835421,31.059107,Free flow,#1D9E75
4088671132_281619232,Remembrance Drive,Other,tertiary,632.5269205427896,0,0.2724,44.97,29.0,-17.829448,31.048364,Free flow,#1D9E75
4088671132_281624778,Remembrance Drive,Other,tertiary,141.2097434517278,0,0.2984,43.53,30.0,-17.827558,31.044483,Free flow,#1D9E75
4088671132_283453911,Esterman Place,Other,residential,92.69411100184588,0,0.2871,44.15,28.0,-17.829844,31.047961,Free flow,#1D9E75
4088671436_284676538,Paisley Road,Other,secondary,47.03364557289717,0,0.2896,44.01,29.0,-17.831614,31.052106,Free flow,#1D9E75
4088671436_284676605,Paisley Road,Other,secondary,68.45883303793254,0,0.286,44.21,29.0,-17.841103,31.065372,Free flow,#1D9E75
4088671436_6034369926,,Other,secondary_link,80.27595610979196,1,0.2821,44.43,29.0,-17.818641,31.034031,Free flow,#1D9E75
4088673088_281628935,Seke Road,Other,primary,469.2679789002661,0,0.2896,44.02,29.0,-17.815617,31.052753,Free flow,#1D9E75
4088673088_6290707707,Seke Road,Other,primary,258.55909237493944,1,0.2713,45.02,28.0,-17.84524,31.05851,Free flow,#1D9E75
4097745293_308939569,2nd Street,Second Street,unclassified,18.79277419210188,0,0.3672,39.73,47.0,-17.839649,31.054383,Moderate,#BA7517
4097745293_6277807078,Samora Machel Avenue,Samora Machel Ave,trunk,173.2290066771209,1,0.4114,37.31,64.0,-17.833332,31.065063,Moderate,#BA7517
4097745302_308939136,1st Avenue,Other,unclassified,152.19818076060716,0,0.2826,44.4,29.0,-17.839144,31.051821,Free flow,#1D9E75
4097745302_308939495,2nd Avenue,Other,unclassified,72.77647438591458,0,0.2951,43.71,31.0,-17.826662,31.050767,Free flow,#1D9E75
4097745302_308939560,1st Street,First Street,unclassified,69.1019230071272,0,0.3891,38.53,51.0,-17.837139,31.058199,Moderate,#BA7517
4108398591_281619675,Ivan Maguire Way,Other,unclassified,321.4394744301503,0,0.2868,44.17,30.0,-17.812579,31.053482,Free flow,#1D9E75
4108398591_282780478,Skipper Hoste Drive,Other,residential,35.53568027882984,0,0.2759,44.77,28.0,-17.820851,31.048798,Free flow,#1D9E75
4108398591_282780482,Skipper Hoste Drive,Other,residential,45.31385555773788,0,0.2605,45.62,26.0,-17.829153,31.05747,Free flow,#1D9E75
4125630646_281615241,,Other,residential,40.21000710566203,0,0.2771,44.71,28.0,-17.82224,31.04629,Free flow,#1D9E75
4125630646_281615746,Princess Road,Other,residential,27.343310648879577,0,0.2984,43.53,31.0,-17.82157,31.046686,Free flow,#1D9E75
4169503607_3030538138,Robert Mugabe Road,Robert Mugabe Rd,secondary,169.16563611707963,0,0.3804,39.01,55.0,-17.835744,31.047482,Moderate,#BA7517
4169503607_4169503609,Robert Mugabe Road,Robert Mugabe Rd,secondary,233.6729930811108,0,0.4077,37.51,58.0,-17.837885,31.065476,Moderate,#BA7517
4169503607_4169503614,,Other,residential,145.16972026581414,0,0.2668,45.27,27.0,-17.830294,31.02172,Free flow,#1D9E75
4169503609_277315333,Robert Mugabe Road,Robert Mugabe Rd,secondary,274.82442312393334,0,0.3826,38.9,55.0,-17.823643,31.056317,Moderate,#BA7517
4169503609_4169503607,Robert Mugabe Road,Robert Mugabe Rd,secondary,233.6729930811108,0,0.4059,37.61,59.0,-17.829777,31.05286,Moderate,#BA7517
4169503609_4169503615,Mother Patrick Avenue,Other,residential,102.25030741246022,0,0.282,44.43,30.0,-17.844343,31.036453,Free flow,#1D9E75
4169503610_282780326,Paisley Road,Other,secondary,273.20340443613384,0,0.2901,43.98,29.0,-17.837772,31.055495,Free flow,#1D9E75
4169503610_308938895,Paisley Road,Other,secondary,82.11923317188386,0,0.298,43.55,30.0,-17.831585,31.057084,Free flow,#1D9E75
4169503610_4169503616,,Other,residential,226.3956214691166,0,0.3033,43.26,30.0,-17.831599,31.058173,Moderate,#BA7517
4169503614_4169503607,,Other,residential,145.16972026581414,0,0.2864,44.19,29.0,-17.814213,31.027165,Free flow,#1D9E75
4169503614_4169503615,,Other,residential,252.90162579665295,0,0.2675,45.23,28.0,-17.842722,31.065603,Free flow,#1D9E75
4169503614_4169503619,,Other,residential,66.21756290036309,0,0.2746,44.84,29.0,-17.826665,31.045475,Free flow,#1D9E75
4169503615_282780404,Mother Patrick Avenue,Other,residential,293.3236537755427,0,0.2893,44.03,29.0,-17.818317,31.0591,Free flow,#1D9E75
4169503615_4169503609,Mother Patrick Avenue,Other,residential,102.25030741246022,0,0.2778,44.67,29.0,-17.811676,31.059622,Free flow,#1D9E75
4169503615_4169503614,,Other,residential,252.90162579665295,0,0.2811,44.48,30.0,-17.83439,31.044146,Free flow,#1D9E75
4169503616_4169503610,,Other,residential,226.3956214691166,0,0.2759,44.77,28.0,-17.826786,31.05885,Free flow,#1D9E75
4169503616_4169503619,,Other,residential,134.5533449557492,0,0.2883,44.09,30.0,-17.826121,31.048845,Free flow,#1D9E75
4169503616_4169503630,,Other,residential,258.4097569837861,0,0.2842,44.31,29.0,-17.829298,31.032717,Free flow,#1D9E75
4169503619_4169503614,,Other,residential,66.21756290036309,0,0.3147,42.63,32.0,-17.831796,31.063703,Moderate,#BA7517
4169503619_4169503616,,Other,residential,134.5533449557492,0,0.262,45.54,27.0,-17.827256,31.045118,Free flow,#1D9E75
4169503619_4169503631,,Other,residential,235.34755933760312,0,0.2736,44.89,28.0,-17.852451,31.044358,Free flow,#1D9E75
4169503630_282780326,Belvedere Road,Other,residential,341.75262886903016,0,0.2739,44.88,28.0,-17.825167,31.048677,Free flow,#1D9E75
4169503630_4169503616,,Other,residential,258.40975698378605,0,0.3137,42.69,31.0,-17.829886,31.055137,Moderate,#BA7517
4169503630_4169503631,Belvedere Road,Other,residential,73.26526507359993,0,0.2714,45.02,27.0,-17.832845,31.051985,Free flow,#1D9E75
4169503631_282780404,Belvedere Road,Other,residential,318.8966146933954,0,0.2994,43.47,31.0,-17.813582,31.057775,Free flow,#1D9E75
4169503631_4169503619,,Other,residential,235.34755933760312,0,0.2829,44.39,30.0,-17.836686,31.039719,Free flow,#1D9E75
4169503631_4169503630,Belvedere Road,Other,residential,73.26526507359993,0,0.2998,43.45,31.0,-17.834378,31.045431,Free flow,#1D9E75
4169503636_3428541860,,Other,primary,24.280689492033456,1,0.2919,43.89,31.0,-17.814052,31.051423,Free flow,#1D9E75
4169503636_9557547665,Vitalis Zvinavashe Road,Other,primary,82.02124682075751,1,0.2647,45.39,28.0,-17.83802,31.070688,Free flow,#1D9E75
4402761881_282774299,Leopold Takawira Street,Other,secondary,15.79836293134295,1,0.3037,43.24,31.0,-17.835626,31.051444,Moderate,#BA7517
4402761881_3801922840,Samora Machel Avenue,Samora Machel Ave,trunk,116.4871848359084,1,0.4394,35.76,69.0,-17.832205,31.062914,Moderate,#BA7517
4402762147_281637909,Kwame Nkrumah (Union) Avenue,Kwame Nkrumah Ave,residential,203.1016049417428,0,0.36,40.13,49.0,-17.82382,31.052901,Moderate,#BA7517
4402762147_282779969,Leopold Takawira Street,Other,tertiary,136.18480144019054,1,0.3031,43.27,32.0,-17.829193,31.047906,Moderate,#BA7517
4402762180_282779982,Leopold Takawira Street,Other,tertiary,105.76113358298792,1,0.296,43.66,30.0,-17.841929,31.050172,Free flow,#1D9E75
4402762180_4402762147,Leopold Takawira Street,Other,tertiary,108.12364661189925,1,0.2823,44.42,29.0,-17.835474,31.050921,Free flow,#1D9E75
5168881674_4097745293,Samora Machel Avenue,Samora Machel Ave,trunk,59.670393712456985,1,0.4115,37.3,64.0,-17.836112,31.058307,Moderate,#BA7517
5168881674_6150790491,,Other,residential,34.82833967123648,0,0.2857,44.23,29.0,-17.831612,31.065682,Free flow,#1D9E75
5168881719_282779962,Samora Machel Avenue,Samora Machel Ave,trunk,110.66754075722936,1,0.4074,37.53,63.0,-17.827342,31.055973,Moderate,#BA7517
5168883122_277995944,Prince Edward Street,Other,secondary,496.23788072004265,0,0.2786,44.62,28.0,-17.827407,31.063888,Free flow,#1D9E75
5168883122_277995945,Prince Edward Street,Other,secondary,31.63252414440593,0,0.3005,43.41,30.0,-17.846032,31.043303,Moderate,#BA7517
5168883122_5168881719,,Other,trunk_link,42.77720489819333,1,0.3026,43.29,31.0,-17.821926,31.048566,Moderate,#BA7517
5168883124_277992272,Abdel Gamal Nasser Road,Other,trunk,19.99553161320876,1,0.2678,45.22,27.0,-17.828813,31.045604,Free flow,#1D9E75
5168883124_5168883126,,Other,trunk_link,28.51679716803134,1,0.2922,43.87,30.0,-17.819205,31.05554,Free flow,#1D9E75
5168883126_277992272,Coventry Road,Other,tertiary,18.32124192426497,0,0.2702,45.08,28.0,-17.827186,31.049099,Free flow,#1D9E75
5168883126_5168883130,Coventry Road,Other,tertiary,23.626963322775914,0,0.2767,44.72,29.0,-17.821609,31.059514,Free flow,#1D9E75
5168883127_6177975445,Abdel Gamal Nasser Road,Other,trunk,187.41335927736912,1,0.2919,43.89,29.0,-17.826997,31.043626,Free flow,#1D9E75
5168883130_282780499,Coventry Road,Other,tertiary,1043.9052993669966,0,0.2729,44.93,29.0,-17.81953,31.052944,Free flow,#1D9E75
5168883130_5168883126,Coventry Road,Other,tertiary,23.626963322775914,0,0.2888,44.06,30.0,-17.826524,31.059103,Free flow,#1D9E75
5168883130_5168883127,,Other,trunk_link,65.85635551574562,1,0.2716,45.01,27.0,-17.831788,31.032776,Free flow,#1D9E75
5168883132_3030538143,Robert Mugabe Road,Robert Mugabe Rd,secondary,194.5479330856112,1,0.4089,37.44,59.0,-17.811668,31.072828,Moderate,#BA7517
5168883135_277315333,Abdel Gamal Nasser Road,Other,trunk,41.505385804448174,0,0.2849,44.27,29.0,-17.82341,31.049824,Free flow,#1D9E75
5168883135_5168883132,,Other,trunk_link,53.151497836244815,1,0.286,44.21,29.0,-17.826087,31.033161,Free flow,#1D9E75
5168883135_6162694275,Abdel Gamal Nasser Road,Other,trunk,160.07976831635395,0,0.2853,44.25,29.0,-17.841791,31.054045,Free flow,#1D9E75
5168883136_1368782063,Amoth Chingombe Avenue,Other,residential,91.62321570439155,1,0.2824,44.41,29.0,-17.841892,31.052852,Free flow,#1D9E75
5168883139_1368793591,Abdel Gamal Nasser Road,Other,trunk,12.911481673407996,0,0.279,44.6,28.0,-17.828472,31.051749,Free flow,#1D9E75
5168883139_5168883136,,Other,trunk_link,58.39308043271065,1,0.3029,43.28,31.0,-17.829722,31.062014,Moderate,#BA7517
5168883139_6162694275,Abdel Gamal Nasser Road,Other,trunk,89.69288584393827,0,0.2773,44.69,28.0,-17.83617,31.059683,Free flow,#1D9E75
5168883142_1368793568,,Other,trunk_link,51.86065514928316,1,0.289,44.05,29.0,-17.82976,31.055382,Free flow,#1D9E75
5168883142_282780241,Amoth Chingombe Avenue,Other,residential,34.56293339863323,1,0.2818,44.44,29.0,-17.817472,31.056839,Free flow,#1D9E75
5168883144_277995951,Samora Machel Avenue,Samora Machel Ave,trunk,605.8395104040029,1,0.426,36.51,66.0,-17.825054,31.051534,Moderate,#BA7517
5169601563_5169601564,,Other,residential,93.2908016874701,0,0.2733,44.92,29.0,-17.840642,31.069517,Free flow,#1D9E75
5169601564_1704361044,Munro Road,Other,residential,163.41887578743928,0,0.281,44.49,29.0,-17.831903,31.038382,Free flow,#1D9E75
5169601564_1704361153,Munro Road,Other,residential,95.61655790418882,0,0.2649,45.38,27.0,-17.83779,31.053868,Free flow,#1D9E75
5169601564_5169601563,,Other,residential,93.2908016874701,0,0.3077,43.02,31.0,-17.834248,31.053154,Moderate,#BA7517
5169601606_281623499,Vitalis Zvinavashe Road,Other,primary,30.10345228378328,0,0.2892,44.03,30.0,-17.834468,31.060312,Free flow,#1D9E75
5169601606_2929365818,Vitalis Zvinavashe Road,Other,primary,17.18934082474793,0,0.2589,45.71,27.0,-17.835011,31.04446,Free flow,#1D9E75
5169601607_281623499,Chiremba Road,Other,secondary,32.4692294978406,0,0.2881,44.1,29.0,-17.841611,31.035852,Free flow,#1D9E75
5169601607_281630171,Chiremba Road,Other,secondary,91.688525829249,0,0.2927,43.84,30.0,-17.83204,31.054033,Free flow,#1D9E75
5169601607_5169601606,,Other,primary_link,50.83174664143161,1,0.2666,45.28,27.0,-17.835716,31.055223,Free flow,#1D9E75
5169601610_281623499,Glenara Avenue South,Other,primary,33.981178289796375,0,0.2855,44.24,29.0,-17.855823,31.066782,Free flow,#1D9E75
5169601610_5169601607,,Other,primary_link,40.49586348163881,1,0.2909,43.94,30.0,-17.813531,31.04038,Free flow,#1D9E75
5169601610_5169601611,Glenara Avenue South,Other,primary,6.98507492791513,0,0.2859,44.22,30.0,-17.821715,31.063578,Free flow,#1D9E75
5169601611_5169601610,Glenara Avenue South,Other,primary,6.98507492791513,0,0.2812,44.48,29.0,-17.834151,31.075179,Free flow,#1D9E75
5169601611_9621100048,Glenara Avenue South,Other,primary,17.762750082172847,0,0.3127,42.74,32.0,-17.830797,31.048919,Moderate,#BA7517
5169601614_281623499,Chiremba Road,Other,secondary,40.58863378592584,0,0.2864,44.19,30.0,-17.840902,31.040183,Free flow,#1D9E75
5169601614_312833344,Chiremba Road,Other,secondary,244.19538418663896,0,0.3017,43.35,30.0,-17.816563,31.048639,Moderate,#BA7517
5169601614_5169601611,,Other,primary_link,65.81393796994398,1,0.2897,44.01,29.0,-17.814852,31.052666,Free flow,#1D9E75
5236561423_281639602,ED Mnangagwa Road,Other,primary,177.0233109553118,1,0.2648,45.38,27.0,-17.829627,31.057926,Free flow,#1D9E75
5236561423_3801922783,Nelson Mandela Avenue,Other,secondary,10.212499641121305,1,0.2904,43.97,30.0,-17.822269,31.046875,Free flow,#1D9E75
5236561425_5236561423,ED Mnangagwa Road,Other,primary,11.506775190918496,1,0.2734,44.91,28.0,-17.829469,31.06741,Free flow,#1D9E75
5236561430_281618140,Nelson Mandela Avenue,Other,secondary,96.7013848651907,0,0.3073,43.04,31.0,-17.842303,31.041871,Moderate,#BA7517
5236561430_281624932,Nelson Mandela Avenue,Other,secondary,84.5791786041881,1,0.282,44.43,28.0,-17.834453,31.035895,Free flow,#1D9E75
5331712353_283454180,,Other,residential,12.218619999309343,1,0.2976,43.57,30.0,-17.829837,31.063119,Free flow,#1D9E75
5331712356_283453881,Remembrance Drive,Other,primary,31.015338434167138,0,0.315,42.61,32.0,-17.834815,31.030773,Moderate,#BA7517
5331712356_5331712353,,Other,residential,22.641857227252537,1,0.2884,44.08,29.0,-17.832813,31.05058,Free flow,#1D9E75
5331712356_6382468775,Remembrance Drive,Other,primary,8.679622130525344,0,0.3061,43.1,32.0,-17.831733,31.082356,Moderate,#BA7517
5729201161_277995854,,Other,trunk_link,142.14403730415785,1,0.2941,43.77,31.0,-17.831643,31.052417,Free flow,#1D9E75
5729201161_284368628,Rekai Tangwena Avenue,Other,secondary,101.77984458834634,1,0.2976,43.57,31.0,-17.830513,31.041811,Free flow,#1D9E75
5729201163_279219256,,Other,secondary,103.3716184834968,1,0.2702,45.08,27.0,-17.83996,31.051983,Free flow,#1D9E75
6034369926_284676538,Lytton Road,Other,secondary,60.05084314009565,0,0.2552,45.91,27.0,-17.837043,31.052046,Free flow,#1D9E75
6034369946_282780332,Paisley Road,Other,secondary,13.979234654188918,0,0.2574,45.79,26.0,-17.841861,31.054069,Free flow,#1D9E75
6034369946_3520084724,Paisley Road,Other,secondary,60.61253598529943,0,0.2933,43.81,30.0,-17.822657,31.058868,Free flow,#1D9E75
6034369946_6034369949,Bishop Gaul Avenue,Other,secondary,65.08496214771229,1,0.305,43.17,30.0,-17.84883,31.042592,Moderate,#BA7517
6034369949_282037577,Bishop Gaul Avenue,Other,secondary,121.1383051421238,1,0.2959,43.67,31.0,-17.821165,31.068676,Free flow,#1D9E75
6034369956_277315369,Robert Mugabe Road,Robert Mugabe Rd,secondary,14.373230500451632,1,0.4041,37.71,58.0,-17.819189,31.054877,Moderate,#BA7517
6034369956_282780315,,Other,secondary,134.40988643864017,1,0.2927,43.84,30.0,-17.833522,31.059485,Free flow,#1D9E75
6146785721_281617011,Agostinho Neto Avenue,Other,residential,22.464377024422717,1,0.2858,44.22,29.0,-17.853053,31.046524,Free flow,#1D9E75
6146785721_281643666,Patrice Lumumba Street,Other,residential,96.86717920005648,1,0.2863,44.2,30.0,-17.834024,31.064838,Free flow,#1D9E75
6146789248_282041001,Cripps Road,Other,primary,181.30281121244792,0,0.276,44.77,28.0,-17.831502,31.050073,Free flow,#1D9E75
6146789248_287984173,Cripps Road,Other,primary,25.76399033566992,0,0.2881,44.1,30.0,-17.839535,31.055188,Free flow,#1D9E75
6146789251_312238248,Kelvin Road,Other,unclassified,141.51681543614166,0,0.2875,44.13,29.0,-17.83533,31.043606,Free flow,#1D9E75
6146789251_6146789248,,Other,primary_link,57.12960312311536,1,0.2738,44.89,28.0,-17.817968,31.042996,Free flow,#1D9E75
6146789251_6146789253,Kelvin Road,Other,unclassified,41.34529725016808,0,0.3056,43.13,31.0,-17.825313,31.059116,Moderate,#BA7517
6146789252_283454249,Cripps Road,Other,primary,559.0116619710817,1,0.3012,43.37,31.0,-17.838805,31.048289,Moderate,#BA7517
6146789252_6146789253,Dhela Way,Other,unclassified,10.936526586043232,0,0.3138,42.68,32.0,-17.844518,31.044365,Moderate,#BA7517
6146789253_287984173,Cripps Road,Other,primary,15.805244751813971,1,0.2812,44.48,30.0,-17.833733,31.04638,Free flow,#1D9E75
